
date,dxy,vix,oil,y10,yc_10_2
2019-08-23,117.3027,19.87,54.08,1.52,0.0
2019-08-26,117.668,19.32,53.54,1.54,0.0
2019-08-27,117.7525,20.31,54.99,1.49,0.0
2019-08-28,117.8792,19.35,55.76,1.47,0.0
2019-08-29,118.0652,17.88,56.67,1.5,0.0
2019-08-30,118.16,18.98,55.07,1.5,0.0
2019-09-02,,,,,
2019-09-03,118.313,19.66,53.91,1.47,0.0
2019-09-04,117.6745,17.33,56.22,1.47,0.0
2019-09-05,117.4791,16.27,56.33,1.57,0.0
2019-09-06,117.1305,15.0,56.45,1.55,0.0
2019-09-09,117.0617,15.27,57.88,1.63,0.0
2019-09-10,117.09,15.2,57.37,1.72,0.0
2019-09-11,117.3138,14.61,55.66,1.75,0.0
2019-09-12,116.8391,14.22,55.13,1.79,0.0
2019-09-13,116.769,13.74,54.76,1.9,0.0
2019-09-16,117.0261,14.67,63.1,1.84,0.0
2019-09-17,116.9839,14.44,59.26,1.81,0.0
2019-09-18,116.9779,13.95,58.19,1.8,0.0
2019-09-19,117.0877,14.05,58.19,1.79,0.0
2019-09-20,117.1835,15.32,57.92,1.74,0.0
2019-09-23,117.3006,14.91,58.69,1.72,0.0
2019-09-24,117.2247,17.05,57.22,1.64,0.0
2019-09-25,117.6549,15.96,56.38,1.73,0.0
2019-09-26,117.729,16.07,56.24,1.7,0.0
2019-09-27,117.7246,17.22,55.95,1.69,0.0
2019-09-30,117.9488,16.24,54.09,1.68,0.0
2019-10-01,117.9621,18.56,53.6,1.65,0.0
2019-10-02,117.9694,20.56,52.67,1.6,0.0
2019-10-03,117.6628,19.12,52.41,1.54,0.0
2019-10-04,117.5306,17.04,52.84,1.52,0.0
2019-10-07,117.5552,17.86,52.76,1.56,0.0
2019-10-08,117.7423,20.28,52.64,1.54,0.0
2019-10-09,117.6854,18.64,52.63,1.59,0.0
2019-10-10,117.282,17.57,53.57,1.67,0.0
2019-10-11,116.8257,15.58,54.76,1.76,0.0
2019-10-14,,14.57,53.57,,
2019-10-15,116.8122,13.54,52.81,1.77,0.0
2019-10-16,116.6438,13.68,53.42,1.75,0.0
2019-10-17,116.2631,13.79,53.89,1.76,0.0
2019-10-18,116.1359,14.25,53.75,1.76,0.0
2019-10-21,116.0453,14.0,53.28,1.8,0.0
2019-10-22,115.9868,14.46,54.21,1.78,0.0
2019-10-23,116.0601,14.01,55.9,1.77,0.0
2019-10-24,116.1291,13.71,56.11,1.77,0.0
2019-10-25,116.0788,12.65,56.52,1.8,0.0
2019-10-28,116.0236,13.11,55.6,1.85,0.0
2019-10-29,115.9811,13.2,55.34,1.84,0.0
2019-10-30,116.1649,12.33,54.85,1.78,0.0
2019-10-31,115.9137,13.22,54.02,1.69,0.0
2019-11-01,115.7324,12.3,56.04,1.73,0.0
2019-11-04,115.8637,12.83,56.33,1.79,0.0
2019-11-05,116.1149,13.1,57.04,1.86,0.0
2019-11-06,116.1012,12.62,56.15,1.81,0.0
2019-11-07,116.1179,12.73,56.91,1.92,0.0
2019-11-08,116.344,12.07,57.02,1.94,0.0
2019-11-11,,12.69,,,
2019-11-12,116.5843,12.68,56.67,1.92,0.0
2019-11-13,116.8404,13.0,56.88,1.88,0.0
2019-11-14,116.8031,13.05,56.57,1.82,0.0
2019-11-15,116.4409,12.05,57.54,1.84,0.0
2019-11-18,116.3634,12.46,56.82,1.81,0.0
2019-11-19,116.5402,12.86,54.93,1.79,0.0
2019-11-20,116.8293,12.78,56.71,1.73,0.0
2019-11-21,116.7447,13.13,58.36,1.77,0.0
2019-11-22,116.9148,12.34,57.68,1.77,0.0
2019-11-25,117.0109,11.87,57.79,1.76,0.0
2019-11-26,117.0529,11.54,58.25,1.74,0.0
2019-11-27,117.1292,11.75,58.12,1.77,0.0
2019-11-28,,,,,
2019-11-29,117.1218,12.62,58.12,1.78,0.0
2019-12-02,116.9664,14.91,55.97,1.83,0.0
2019-12-03,116.8916,15.96,56.15,1.72,0.0
2019-12-04,116.6938,14.8,58.46,1.77,0.0
2019-12-05,116.3857,14.52,58.42,1.8,0.0
2019-12-06,116.5394,13.62,59.2,1.84,0.0
2019-12-09,116.3296,15.86,58.99,1.83,0.0
2019-12-10,116.2557,15.68,59.22,1.85,0.0
2019-12-11,116.1492,14.99,58.74,1.79,0.0
2019-12-12,115.8755,13.94,59.18,1.9,0.0
2019-12-13,115.6976,12.63,60.11,1.82,0.0
2019-12-16,115.5559,12.14,60.21,1.89,0.0
2019-12-17,115.5561,12.29,60.88,1.89,0.0
2019-12-18,115.6627,12.58,60.93,1.92,0.0
2019-12-19,115.5997,12.5,61.3,1.92,0.0
2019-12-20,115.7604,12.51,60.43,1.92,0.0
2019-12-23,115.8066,12.61,60.51,1.93,0.0
2019-12-24,,12.67,61.17,1.9,0.0
2019-12-25,,,,,
2019-12-26,115.6347,12.65,61.72,1.9,0.0
2019-12-27,115.2207,13.43,61.76,1.88,0.0
2019-12-30,114.9639,14.82,61.66,1.9,0.0
2019-12-31,114.6697,13.78,61.14,1.92,0.0
2020-01-01,,,,,
2020-01-02,114.9746,12.47,61.17,1.88,0.0
2020-01-03,114.9862,14.02,63.0,1.8,0.0
2020-01-06,114.9552,13.85,63.27,1.81,0.0
2020-01-07,115.1467,13.79,62.7,1.83,0.0
2020-01-08,115.1318,13.45,59.65,1.87,0.0
2020-01-09,115.2325,12.54,59.56,1.85,0.0
2020-01-10,115.0671,12.56,59.02,1.83,0.0
2020-01-13,115.0337,12.32,58.17,1.85,0.0
2020-01-14,115.0233,12.39,58.34,1.82,0.0
2020-01-15,114.9526,12.42,57.86,1.79,0.0
2020-01-16,114.9999,12.32,58.52,1.81,0.0
2020-01-17,115.0642,12.1,58.55,1.84,0.0
2020-01-20,,,,,
2020-01-21,115.1865,12.85,58.25,1.78,0.0
2020-01-22,115.2264,12.91,56.76,1.77,0.0
2020-01-23,115.5537,12.98,55.51,1.74,0.0
2020-01-24,115.5545,14.56,54.09,1.7,0.0
2020-01-27,115.7994,18.23,53.09,1.61,0.0
2020-01-28,115.7226,16.28,53.33,1.65,0.0
2020-01-29,115.6986,16.39,53.29,1.6,0.0
2020-01-30,115.8065,15.49,52.19,1.57,0.0
2020-01-31,115.7342,18.84,51.58,1.51,0.0
2020-02-03,116.1176,17.97,50.06,1.54,0.0
2020-02-04,115.929,16.05,49.59,1.61,0.0
2020-02-05,116.0082,15.15,50.87,1.66,0.0
2020-02-06,116.1508,14.96,50.94,1.65,0.0
2020-02-07,116.5075,15.47,50.34,1.59,0.0
2020-02-10,116.5701,15.04,49.59,1.56,0.0
2020-02-11,116.3572,15.18,50.0,1.59,0.0
2020-02-12,116.2777,13.74,51.13,1.62,0.0
2020-02-13,116.398,14.15,51.41,1.61,0.0
2020-02-14,116.42,13.68,52.03,1.59,0.0
2020-02-17,,,,,
2020-02-18,116.6016,14.83,52.1,1.55,0.0
2020-02-19,116.7802,14.38,53.31,1.56,0.0
2020-02-20,117.2434,15.56,53.77,1.52,0.0
2020-02-21,117.0456,17.08,53.36,1.46,0.0
2020-02-24,117.401,25.03,51.36,1.38,0.0
2020-02-25,117.2417,27.85,49.78,1.33,0.0
2020-02-26,117.4048,27.56,48.67,1.33,0.0
2020-02-27,117.3686,39.16,47.17,1.3,0.0
2020-02-28,117.6573,40.11,44.83,1.13,0.0
2020-03-02,116.8148,33.42,46.78,1.1,0.0
2020-03-03,116.4958,36.82,47.27,1.02,0.0
2020-03-04,116.7799,31.99,46.78,1.02,0.0
2020-03-05,116.7913,39.62,45.9,0.92,0.0
2020-03-06,116.7132,41.94,41.14,0.74,0.0
2020-03-09,117.1927,54.46,31.05,0.54,0.0
2020-03-10,117.9082,47.3,34.47,0.76,0.0
2020-03-11,118.2564,53.9,33.13,0.82,0.0
2020-03-12,120.4945,75.47,31.56,0.88,0.0
2020-03-13,120.4439,57.83,31.72,0.94,0.0
2020-03-16,120.9417,82.69,28.96,0.73,0.0
2020-03-17,122.4875,75.91,26.96,1.02,0.0
2020-03-18,124.1693,76.45,20.48,1.18,0.0
2020-03-19,125.0662,72.0,25.09,1.12,0.0
2020-03-20,124.9425,66.04,19.48,0.92,0.0
2020-03-23,126.1342,61.59,23.33,0.76,0.0
2020-03-24,125.5092,61.67,21.03,0.84,0.0
2020-03-25,124.7995,63.95,20.75,0.88,0.0
2020-03-26,122.4384,61.0,16.6,0.83,0.0
2020-03-27,122.4097,65.54,15.48,0.72,0.0
2020-03-30,123.2997,57.08,14.1,0.7,0.0
2020-03-31,122.5394,53.54,20.51,0.7,0.0
2020-04-01,123.8033,57.06,20.28,0.62,0.0
2020-04-02,123.5994,50.91,25.18,0.63,0.0
2020-04-03,124.4237,46.8,28.36,0.62,0.0
2020-04-06,124.1692,45.24,26.21,0.67,0.0
2020-04-07,123.1038,46.7,23.54,0.75,0.0
2020-04-08,123.2299,43.35,24.97,0.77,0.0
2020-04-09,122.4834,41.67,22.9,0.73,0.0
2020-04-10,122.1668,,,,
2020-04-13,122.5282,41.17,22.36,0.76,0.0
2020-04-14,122.1204,37.76,20.15,0.76,0.0
2020-04-15,123.084,40.84,19.96,0.63,0.0
2020-04-16,123.4698,40.11,19.82,0.61,0.0
2020-04-17,122.8791,38.15,18.31,0.65,0.0
2020-04-20,123.1121,43.83,-36.98,0.63,0.0
2020-04-21,123.9207,45.41,8.91,0.58,0.0
2020-04-22,123.9354,41.98,13.64,0.63,0.0
2020-04-23,123.7645,41.38,15.06,0.61,0.0
2020-04-24,124.172,35.93,15.99,0.6,0.0
2020-04-27,123.8954,33.29,12.17,0.67,0.0
2020-04-28,123.3794,33.57,12.4,0.62,0.0
2020-04-29,122.7877,31.23,15.04,0.63,0.0
2020-04-30,122.3375,34.15,19.23,0.64,0.0
2020-05-01,123.1615,37.19,19.72,0.64,0.0
2020-05-04,123.2224,35.97,20.47,0.64,0.0
2020-05-05,122.8117,33.61,24.56,0.66,0.0
2020-05-06,123.6188,34.12,23.88,0.72,0.0
2020-05-07,123.1339,31.44,23.68,0.63,0.0
2020-05-08,122.5465,27.98,24.73,0.69,0.0
2020-05-11,123.2423,27.57,24.02,0.73,0.0
2020-05-12,123.0694,33.04,25.76,0.69,0.0
2020-05-13,123.5512,35.28,25.37,0.64,0.0
2020-05-14,123.6524,32.61,27.4,0.63,0.0
2020-05-15,123.608,31.89,29.44,0.64,0.0
2020-05-18,122.8055,29.3,31.83,0.73,0.0
2020-05-19,122.5744,30.53,32.3,0.7,0.0
2020-05-20,122.1093,27.99,33.56,0.68,0.0
2020-05-21,122.099,29.53,34.3,0.68,0.0
2020-05-22,122.3278,28.16,33.49,0.66,0.0
2020-05-25,,,,,
2020-05-26,121.3933,28.01,34.7,0.69,0.0
2020-05-27,121.5741,27.62,32.8,0.68,0.0
2020-05-28,121.0207,28.59,33.67,0.7,0.0
2020-05-29,120.953,27.51,35.57,0.65,0.0
2020-06-01,120.2753,28.23,35.49,0.66,0.0
2020-06-02,119.692,26.84,36.88,0.68,0.0
2020-06-03,119.2625,25.66,37.33,0.77,0.0
2020-06-04,119.3094,25.81,37.42,0.82,0.0
2020-06-05,118.8202,24.52,39.49,0.91,0.0
2020-06-08,118.6687,25.81,38.17,0.88,0.0
2020-06-09,118.5967,27.57,38.98,0.84,0.0
2020-06-10,118.5307,27.57,39.54,0.75,0.0
2020-06-11,119.2435,40.79,36.43,0.66,0.0
2020-06-12,119.6719,36.09,36.24,0.71,0.0
2020-06-15,119.9622,34.4,37.07,0.71,0.0
2020-06-16,119.5744,33.67,38.26,0.75,0.0
2020-06-17,119.918,33.47,37.91,0.74,0.0
2020-06-18,120.2252,32.94,38.79,0.71,0.0
2020-06-19,120.226,35.12,39.72,0.7,0.0
2020-06-22,119.7613,31.77,40.6,0.71,0.0
2020-06-23,119.3372,31.37,40.4,0.72,0.0
2020-06-24,119.9834,33.84,37.91,0.69,0.0
2020-06-25,120.3089,32.22,38.66,0.68,0.0
2020-06-26,120.5425,34.73,38.53,0.64,0.0
2020-06-29,120.6757,31.78,39.67,0.64,0.0
2020-06-30,120.4746,30.43,39.27,0.66,0.0
2020-07-01,120.0902,28.62,39.88,0.69,0.0
2020-07-02,119.8648,27.68,40.57,0.68,0.0
2020-07-03,,,,,
2020-07-06,119.2941,27.94,40.51,0.69,0.0
2020-07-07,119.5814,29.43,40.59,0.65,0.0
2020-07-08,119.5625,28.08,40.91,0.67,0.0
2020-07-09,119.5221,29.26,39.64,0.62,0.0
2020-07-10,119.3601,27.29,40.56,0.65,0.0
2020-07-13,119.1984,32.19,40.06,0.64,0.0
2020-07-14,119.3999,29.52,40.3,0.63,0.0
2020-07-15,119.0423,27.76,41.2,0.64,0.0
2020-07-16,118.9368,28.0,40.74,0.62,0.0
2020-07-17,119.134,25.68,40.55,0.64,0.0
2020-07-20,119.0588,24.46,40.83,0.62,0.0
2020-07-21,118.4145,24.84,41.76,0.61,0.0
2020-07-22,118.1446,24.32,41.88,0.6,0.0
2020-07-23,118.0724,26.08,40.99,0.59,0.0
2020-07-24,118.1445,25.84,41.23,0.59,0.0
2020-07-27,117.3982,24.74,41.46,0.62,0.0
2020-07-28,117.3301,25.44,40.89,0.59,0.0
2020-07-29,117.2242,24.1,41.13,0.58,0.0
2020-07-30,117.4133,24.76,39.85,0.55,0.0
2020-07-31,117.2208,24.46,40.1,0.55,0.0
2020-08-03,117.8199,24.28,40.83,0.56,0.0
2020-08-04,117.7962,23.76,41.67,0.52,0.0
2020-08-05,116.8865,22.99,42.25,0.55,0.0
2020-08-06,117.055,22.65,41.93,0.55,0.0
2020-08-07,117.6365,22.21,41.16,0.57,0.0
2020-08-10,117.5946,22.13,41.94,0.59,0.0
2020-08-11,117.3902,24.03,41.53,0.64,0.0
2020-08-12,117.2679,22.28,42.6,0.69,0.0
2020-08-13,117.1313,22.13,42.26,0.71,0.0
2020-08-14,116.9512,22.05,42.05,0.71,0.0
2020-08-17,116.7609,21.35,42.89,0.69,0.0
2020-08-18,116.5722,21.51,42.89,0.67,0.0
2020-08-19,116.5789,22.54,42.91,0.68,0.0
2020-08-20,116.8243,22.72,42.62,0.65,0.0
2020-08-21,117.0682,22.54,42.32,0.64,0.0
2020-08-24,116.9238,22.37,42.44,0.65,0.0
2020-08-25,116.8324,22.03,43.17,0.69,0.0
2020-08-26,116.6358,23.27,43.21,0.69,0.0
2020-08-27,116.6614,24.47,42.88,0.74,0.0
2020-08-28,115.9506,22.96,42.96,0.74,0.0
2020-08-31,115.7717,26.41,42.61,0.72,0.0
2020-09-01,115.5814,26.12,42.76,0.68,0.0
2020-09-02,116.0423,26.57,42.76,0.66,0.0
2020-09-03,116.0799,33.6,41.39,0.63,0.0
2020-09-04,116.0457,30.75,39.69,0.72,0.0
2020-09-07,,,,,
2020-09-08,116.4725,31.46,36.87,0.69,0.0
2020-09-09,116.1396,28.81,38.05,0.71,0.0
2020-09-10,115.8906,29.71,37.25,0.68,0.0
2020-09-11,116.0963,26.87,37.33,0.67,0.0
2020-09-14,115.6523,25.85,37.23,0.68,0.0
2020-09-15,115.5996,25.59,38.29,0.68,0.0
2020-09-16,115.3623,26.04,40.17,0.69,0.0
2020-09-17,115.4476,26.46,40.99,0.69,0.0
2020-09-18,115.248,25.83,41.09,0.7,0.0
2020-09-21,116.3873,27.78,39.26,0.68,0.0
2020-09-22,116.5529,26.86,39.55,0.68,0.0
2020-09-23,117.2631,28.58,39.92,0.68,0.0
2020-09-24,117.5578,28.51,40.11,0.67,0.0
2020-09-25,117.8786,26.38,40.06,0.66,0.0
2020-09-28,117.629,26.19,40.47,0.67,0.0
2020-09-29,117.5379,26.27,39.03,0.66,0.0
2020-09-30,116.957,26.37,40.05,0.69,0.0
2020-10-01,116.7339,26.7,38.51,0.68,0.0
2020-10-02,116.7424,27.63,36.9,0.7,0.0
2020-10-05,116.187,27.96,39.12,0.78,0.0
2020-10-06,116.2781,29.48,40.52,0.76,0.0
2020-10-07,116.3548,28.06,39.82,0.81,0.0
2020-10-08,116.1753,26.36,41.04,0.78,0.0
2020-10-09,115.2843,25.0,40.44,0.79,0.0
2020-10-12,,25.07,39.22,,
2020-10-13,115.9193,26.07,40.03,0.74,0.0
2020-10-14,115.6959,26.4,40.86,0.73,0.0
2020-10-15,116.1046,26.97,40.84,0.74,0.0
2020-10-16,115.7754,27.41,40.7,0.76,0.0
2020-10-19,115.4109,29.18,40.69,0.78,0.0
2020-10-20,115.2558,29.35,41.37,0.81,0.0
2020-10-21,114.9185,28.65,39.88,0.83,0.0
2020-10-22,115.1234,28.11,40.46,0.87,0.0
2020-10-23,115.0198,27.55,39.73,0.85,0.0
2020-10-26,115.2872,32.46,38.39,0.81,0.0
2020-10-27,115.0206,33.35,39.34,0.79,0.0
2020-10-28,115.8099,40.28,37.27,0.79,0.0
2020-10-29,116.3138,37.59,35.94,0.85,0.0
2020-10-30,116.1417,38.02,35.64,0.88,0.0
2020-11-02,116.2425,37.13,36.6,0.87,0.0
2020-11-03,115.4864,35.55,37.44,0.9,0.0
2020-11-04,115.1733,29.57,38.97,0.78,0.0
2020-11-05,114.4615,27.58,38.56,0.79,0.0
2020-11-06,113.9977,24.86,36.97,0.83,0.0
2020-11-09,114.0942,25.75,40.05,0.96,0.0
2020-11-10,114.0802,24.8,41.18,0.98,0.0
2020-11-11,,23.45,41.23,,
2020-11-12,114.2889,25.35,40.9,0.88,0.0
2020-11-13,114.2445,23.1,39.93,0.89,0.0
2020-11-16,113.8356,22.45,41.14,0.91,0.0
2020-11-17,113.6864,22.71,41.24,0.87,0.0
2020-11-18,113.4645,23.84,41.64,0.88,0.0
2020-11-19,113.6982,23.11,41.57,0.86,0.0
2020-11-20,113.4932,23.7,41.99,0.83,0.0
2020-11-23,113.759,22.66,42.91,0.86,0.0
2020-11-24,113.4361,21.64,44.71,0.88,0.0
2020-11-25,113.1871,21.25,45.58,0.88,0.0
2020-11-26,,,,,
2020-11-27,,20.84,,0.84,0.0
2020-11-30,113.2308,20.57,45.2,0.84,0.0
2020-12-01,112.8122,20.77,44.54,0.92,0.0
2020-12-02,112.6174,21.17,45.23,0.95,0.0
2020-12-03,112.0293,21.28,45.65,0.92,0.0
2020-12-04,111.7826,20.79,46.23,0.97,0.0
2020-12-07,111.8431,21.3,45.72,0.94,0.0
2020-12-08,111.8684,20.68,45.64,0.92,0.0
2020-12-09,112.0353,22.27,45.48,0.95,0.0
2020-12-10,111.9839,22.52,46.76,0.92,0.0
2020-12-11,112.1469,23.31,46.59,0.9,0.0
2020-12-14,112.177,24.72,47.02,0.9,0.0
2020-12-15,111.866,22.89,47.58,0.92,0.0
2020-12-16,111.7215,22.5,47.86,0.92,0.0
2020-12-17,111.2286,21.93,48.34,0.94,0.0
2020-12-18,111.6136,21.57,49.04,0.95,0.0
2020-12-21,111.9477,25.16,47.79,0.95,0.0
2020-12-22,112.201,24.23,47.02,0.93,0.0
2020-12-23,111.9873,23.31,47.94,0.96,0.0
2020-12-24,,21.53,48.18,0.94,0.0
2020-12-25,,,,,
2020-12-28,111.9821,21.7,47.5,0.94,0.0
2020-12-29,111.524,23.08,47.85,0.94,0.0
2020-12-30,111.3156,22.77,48.24,0.93,0.0
2020-12-31,111.324,22.75,48.35,0.93,0.0
2021-01-01,,,,,
2021-01-04,111.2143,26.97,47.47,0.93,0.0
2021-01-05,110.9649,25.34,49.78,0.96,0.0
2021-01-06,110.8573,25.07,50.45,1.04,0.0
2021-01-07,111.3124,22.37,50.63,1.08,0.0
2021-01-08,111.293,21.56,52.14,1.13,0.0
2021-01-11,111.8342,24.08,52.15,1.15,0.0
2021-01-12,111.5584,23.33,53.08,1.15,0.0
2021-01-13,111.3702,22.21,52.81,1.1,0.0
2021-01-14,111.1639,23.25,53.47,1.15,0.0
2021-01-15,111.5168,24.34,52.25,1.11,0.0
2021-01-18,,,,,
2021-01-19,111.4591,23.24,52.87,1.1,0.0
2021-01-20,,21.58,53.16,1.1,0.0
2021-01-21,111.2044,21.32,53.0,1.12,0.0
2021-01-22,111.5602,21.91,52.28,1.1,0.0
2021-01-25,111.8767,23.19,52.78,1.05,0.0
2021-01-26,111.6661,23.02,52.61,1.05,0.0
2021-01-27,112.0876,37.21,52.81,1.04,0.0
2021-01-28,112.015,30.21,52.26,1.07,0.0
2021-01-29,111.9604,33.09,52.16,1.11,0.0
2021-02-01,112.4282,30.24,53.55,1.09,0.0
2021-02-02,112.2937,25.56,54.77,1.12,0.0
2021-02-03,112.2648,22.91,55.67,1.15,0.0
2021-02-04,112.756,21.77,56.19,1.15,0.0
2021-02-05,112.2463,20.87,56.8,1.19,0.0
2021-02-08,112.0512,21.24,57.95,1.19,0.0
2021-02-09,111.7768,21.63,58.34,1.18,0.0
2021-02-10,111.5929,21.99,58.69,1.15,0.0
2021-02-11,111.5364,21.25,58.22,1.16,0.0
2021-02-12,111.4981,19.97,59.5,1.2,0.0
2021-02-15,,,,,
2021-02-16,111.7984,21.46,60.07,1.3,0.0
2021-02-17,112.03,21.5,61.09,1.29,0.0
2021-02-18,112.1718,22.49,60.4,1.29,0.0
2021-02-19,111.7179,22.05,59.12,1.34,0.0
2021-02-22,111.9316,23.45,61.67,1.37,0.0
2021-02-23,111.911,23.11,61.66,1.37,0.0
2021-02-24,111.7339,21.34,63.21,1.38,0.0
2021-02-25,111.9402,28.89,63.43,1.54,0.0
2021-02-26,112.8433,27.95,61.55,1.44,0.0
2021-03-01,112.538,23.35,60.54,1.45,0.0
2021-03-02,112.5472,24.1,59.7,1.42,0.0
2021-03-03,112.7761,26.67,61.33,1.47,0.0
2021-03-04,112.717,28.57,63.81,1.54,0.0
2021-03-05,113.7626,24.66,66.08,1.56,0.0
2021-03-08,114.2824,25.47,65.03,1.59,0.0
2021-03-09,113.9431,24.03,64.02,1.55,0.0
2021-03-10,113.6015,22.56,64.45,1.53,0.0
2021-03-11,112.9345,21.91,66.02,1.54,0.0
2021-03-12,113.0403,20.69,65.59,1.64,0.0
2021-03-15,113.2065,20.03,65.36,1.62,0.0
2021-03-16,112.997,19.79,64.82,1.62,0.0
2021-03-17,113.1726,19.23,64.55,1.63,0.0
2021-03-18,112.7872,21.58,59.95,1.71,0.0
2021-03-19,112.9877,20.95,61.43,1.74,0.0
2021-03-22,113.0154,18.88,61.48,1.69,0.0
2021-03-23,113.3038,20.3,57.75,1.63,0.0
2021-03-24,113.669,21.2,61.12,1.62,0.0
2021-03-25,114.014,19.81,58.47,1.63,0.0
2021-03-26,113.7532,18.86,60.93,1.67,0.0
2021-03-29,113.9447,20.74,61.49,1.73,0.0
2021-03-30,114.2152,19.61,60.55,1.73,0.0
2021-03-31,113.8351,19.4,59.19,1.74,0.0
2021-04-01,113.7504,17.33,61.41,1.69,0.0
2021-04-02,113.7429,,,1.72,0.0
2021-04-05,113.406,17.91,58.73,1.73,0.0
2021-04-06,113.1575,18.12,59.34,1.67,0.0
2021-04-07,113.254,17.16,59.77,1.68,0.0
2021-04-08,113.1015,16.95,59.61,1.64,0.0
2021-04-09,113.2132,16.69,59.29,1.67,0.0
2021-04-12,113.1916,16.91,59.7,1.69,0.0
2021-04-13,113.0489,16.65,60.2,1.64,0.0
2021-04-14,112.7951,16.99,63.15,1.64,0.0
2021-04-15,112.6274,16.57,63.42,1.56,0.0
2021-04-16,112.4913,16.25,63.16,1.59,0.0
2021-04-19,112.1929,17.29,63.33,1.61,0.0
2021-04-20,112.2444,18.68,62.61,1.58,0.0
2021-04-21,112.1862,17.5,61.34,1.57,0.0
2021-04-22,112.2385,18.71,61.45,1.57,0.0
2021-04-23,112.0981,17.33,62.18,1.58,0.0
2021-04-26,111.8207,17.64,62.02,1.58,0.0
2021-04-27,111.9203,17.56,63.03,1.63,0.0
2021-04-28,111.8015,17.28,63.81,1.63,0.0
2021-04-29,111.7583,17.61,65.0,1.65,0.0
2021-04-30,112.0959,18.61,63.5,1.65,0.0
2021-05-03,112.0176,18.31,64.46,1.63,0.0
2021-05-04,112.3021,19.48,65.72,1.61,0.0
2021-05-05,112.1639,19.15,65.63,1.59,0.0
2021-05-06,111.8525,18.39,64.73,1.58,0.0
2021-05-07,111.0372,16.69,64.96,1.6,0.0
2021-05-10,110.803,19.66,64.92,1.63,0.0
2021-05-11,110.904,21.84,65.31,1.64,0.0
2021-05-12,111.5762,27.59,65.96,1.69,0.0
2021-05-13,111.6079,23.13,63.82,1.66,0.0
2021-05-14,111.1476,18.81,65.32,1.63,0.0
2021-05-17,111.0913,19.72,66.24,1.64,0.0
2021-05-18,110.8446,21.34,65.49,1.64,0.0
2021-05-19,110.8933,22.18,63.28,1.68,0.0
2021-05-20,110.8741,20.67,61.95,1.63,0.0
2021-05-21,111.0714,20.15,63.61,1.63,0.0
2021-05-24,110.9254,18.4,66.13,1.61,0.0
2021-05-25,110.8557,18.84,66.27,1.56,0.0
2021-05-26,110.8814,17.36,66.41,1.58,0.0
2021-05-27,110.8829,16.74,66.87,1.61,0.0
2021-05-28,110.7711,16.76,66.31,1.58,0.0
2021-05-31,,,,,
2021-06-01,110.5179,17.9,67.8,1.62,0.0
2021-06-02,110.5924,17.48,68.79,1.59,0.0
2021-06-03,111.1905,18.04,68.81,1.63,0.0
2021-06-04,110.7645,16.42,69.57,1.56,0.0
2021-06-07,110.5275,16.42,69.21,1.57,0.0
2021-06-08,110.6608,17.07,70.11,1.53,0.0
2021-06-09,110.582,17.89,69.9,1.5,0.0
2021-06-10,110.557,16.1,70.34,1.45,0.0
2021-06-11,111.1052,15.65,71.0,1.47,0.0
2021-06-14,110.9779,16.39,70.94,1.51,0.0
2021-06-15,111.3634,17.02,72.06,1.51,0.0
2021-06-16,111.1287,18.15,72.03,1.57,0.0
2021-06-17,112.5881,17.75,71.06,1.52,0.0
2021-06-18,113.0517,20.7,71.64,1.45,0.0
2021-06-21,112.8506,17.89,73.64,1.5,0.0
2021-06-22,112.929,16.66,73.15,1.48,0.0
2021-06-23,112.3931,16.32,73.11,1.5,0.0
2021-06-24,112.3357,15.97,73.31,1.49,0.0
2021-06-25,111.9742,15.62,74.21,1.54,0.0
2021-06-28,112.033,15.76,72.98,1.49,0.0
2021-06-29,112.2692,16.02,73.14,1.49,0.0
2021-06-30,112.5613,15.83,73.52,1.45,0.0
2021-07-01,112.7484,15.48,75.33,1.48,0.0
2021-07-02,112.5507,15.07,75.37,1.44,0.0
2021-07-05,,,,,
2021-07-06,112.9602,16.44,73.62,1.37,0.0
2021-07-07,113.1136,16.2,72.22,1.33,0.0
2021-07-08,113.0863,19.0,72.98,1.3,0.0
2021-07-09,112.8468,16.18,74.56,1.37,0.0
2021-07-12,112.7701,16.17,74.21,1.38,0.0
2021-07-13,113.0153,17.12,75.24,1.42,0.0
2021-07-14,112.8885,16.33,73.06,1.37,0.0
2021-07-15,113.0122,17.01,71.67,1.31,0.0
2021-07-16,113.0504,18.45,71.76,1.31,0.0
2021-07-19,113.5547,22.5,66.45,1.19,0.0
2021-07-20,113.7582,19.73,67.32,1.23,0.0
2021-07-21,113.4018,17.91,70.26,1.3,0.0
2021-07-22,113.4788,17.69,72.15,1.27,0.0
2021-07-23,113.4486,17.2,72.24,1.3,0.0
2021-07-26,113.2335,17.58,72.15,1.29,0.0
2021-07-27,113.2321,19.36,71.68,1.25,0.0
2021-07-28,113.1899,18.31,72.37,1.26,0.0
2021-07-29,112.4927,17.7,73.62,1.28,0.0
2021-07-30,112.6808,18.24,73.93,1.24,0.0
2021-08-02,112.6784,19.46,71.31,1.2,0.0
2021-08-03,112.8331,18.04,70.64,1.19,0.0
2021-08-04,112.906,17.97,68.19,1.19,0.0
2021-08-05,112.778,17.28,69.1,1.23,0.0
2021-08-06,113.3192,16.15,68.26,1.31,0.0
2021-08-09,113.4625,16.72,66.56,1.33,0.0
2021-08-10,113.5072,16.79,68.33,1.36,0.0
